ligando,BalabanJ,BertzCT,Ipc,HallKierAlpha,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,MolLogP,MolMR,MolWt,ExactMolWt,HeavyAtomCount,HeavyAtomMolWt,NHOHCount,NOCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAmideBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,RingCount,FractionCSP3,NumSpiroAtoms,NumBridgeheadAtoms,TPSA,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,MQNs_atom_counts_c,MQNs_atom_counts_f,MQNs_atom_counts_cl,MQNs_atom_counts_br,MQNs_atom_counts_i,MQNs_atom_counts_s,MQNs_atom_counts_p,MQNs_atom_counts_an,MQNs_atom_counts_cn,MQNs_atom_counts_ao,MQNs_atom_counts_co,MQNs_atom_counts_hac,MQNs_bond_counts_asb,MQNs_bond_counts_adb,MQNs_bond_counts_atb,MQNs_bond_counts_csb,MQNs_bond_counts_cdb,MQNs_bond_counts_ctb,MQNs_bond_counts_rbc,MQNs_polarity_counts_hbam,MQNs_polarity_counts_hba,MQNs_polarity_counts_hbdm,MQNs_polarity_counts_hbd,MQNs_polarity_counts_negc,MQNs_polarity_counts_posc,MQNs_topology_counts_asv,MQNs_topology_counts_adv,MQNs_topology_counts_atv,MQNs_topology_counts_aqv,MQNs_topology_counts_cdv,MQNs_topology_counts_ctv,MQNs_topology_counts_cqv,MQNs_topology_counts_r3,MQNs_topology_counts_r4,MQNs_topology_counts_r5,MQNs_topology_counts_r6,MQNs_topology_counts_r7,MQNs_topology_counts_r8,MQNs_topology_counts_rg,MQNs_topology_counts_rgIO,MQNs_topology_counts_afrc,MQNs_topology_counts_bfrc,nAtom,nHeavyAtom,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsT,nBondsQ,nBondsM,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n9Ring,n10Ring,n11Ring,n12Ring,nG12Ring,nFRing,nF4Ring,nF5Ring,nF6Ring,nF7Ring,nF8Ring,nF9Ring,nF10Ring,nF11Ring,nF12Ring,nFG12Ring,nTRing,nT4Ring,nT5Ring,nT6Ring,nT7Ring,nT8Ring,nT9Ring,nT10Ring,nT11Ring,nT12Ring,nTG12Ring,nHeteroRing,n3HeteroRing,n4HeteroRing,n5HeteroRing,n6HeteroRing,n7HeteroRing,n8HeteroRing,n9HeteroRing,n10HeteroRing,n11HeteroRing,n12HeteroRing,nG12HeteroRing,nFHeteroRing,nF4HeteroRing,nF5HeteroRing,nF6HeteroRing,nF7HeteroRing,nF8HeteroRing,nF9HeteroRing,nF10HeteroRing,nF11HeteroRing,nF12HeteroRing,nFG12HeteroRing,nTHeteroRing,nT4HeteroRing,nT5HeteroRing,nT6HeteroRing,nT7HeteroRing,nT8HeteroRing,nT9HeteroRing,nT10HeteroRing,nT11HeteroRing,nT12HeteroRing,nTG12HeteroRing,PBF,PMI1,PMI2,PMI3,NPR1,NPR2,RadiusOfGyration,InertialShapeFactor,Eccentricity,Asphericity,SpherocityIndex
lig_5320250,7.381465433942147,700.4628267098141,68208.07177895511,0.0,1.296,5.76,6.125,21.464101615137757,11.163460352255528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,120.10999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.74484593134694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,16,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,21.0,21.0,5.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
lig_5352847,5.153516641473435,1112.303990845623,60969215.41237162,-0.56,1.874744935227561,5.674350634885274,4.524707061706391,34.51650785794505,17.902753318989433,33.90824829046386,16.862372435695796,2.6811862178478973,1.3520620726159658,0.6760310363079829,7.908248290463863,3.9541241452319316,2.6811862178478973,1.3520620726159658,0.6760310363079829,4.0861000000000045,70.31680000000004,222.3720000000002,222.198365452,16,196.16399999999996,1,1,1,1,1,6,92,0,0,0,1,0,0,0,0,0,1,1,0.7333333333333333,0,0,20.23,136.8735404261706,5.1088081911072125,0.0,0.0,0.0,0.0,37.43310400276733,50.98339921063503,30.156688235744834,9.713326479494349,0.0,0.0,1.4311996572326342,0.0,0.0,39.37777209536272,1.4311996572326342,0.0,11.787915370726157,58.500318885483914,0.0,23.729319768175966,0.0,0.0,0.0,0.0,12.141058659323535,0.0,11.787915370726157,87.16823197875568,23.729319768175966,0.0,0.0,0.0,0.0,0.0,0.0,94.01755402438603,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,35.70016356148813,0.0,0.0,210.06426929799704,0.0,3.9938621976568407,-6.932034202569918,-9.744304846938782,-7.39788454270597,-18.559227962018152,-17.508013274754347,0.0,0.0,15,0,0,0,0,0,0,0,0,1,0,16,32,0,0,8,2,0,6,2,1,0,0,0,0,0,1,0,5,0,4,6,0,0,0,0,0,0,0,1,0,0,42,16,26,0,15,0,1,0,0,0.0,0.0,0.0,0.0,0.0,16.0,42.0,40.0,40.0,14.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8408581089160734,858.0721852915572,1052.9302684397767,1668.6423444242573,0.5142337350833701,0.631010157424164,2.837036468020705,0.0007353812047989393,0.8576500834852209,0.16764585806378351,0.27787377780136885
lig_5355853,7.329338999278156,919.5825898321233,5231999.977663974,-1.05,1.9152231575457266,8.274146262346058,9.258880308880308,30.593858127134677,15.681245097456372,29.316496580927726,14.362372435695795,1.8665816237971964,0.7968218482065811,0.33591092410329054,7.316496580927726,3.3623724356957947,1.8665816237971964,0.7968218482065811,0.33591092410329054,3.6323000000000025,63.67200000000005,210.31700000000018,210.161979944,15,188.14099999999996,0,2,2,0,2,10,86,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154,0,0,26.3,123.92376866946276,4.736862953800049,4.794537184071822,0.0,0.0,0.0,24.050172923469784,39.35359790058136,31.046578912393333,5.483034224680881,6.558985242916289,0.0,0.0,0.0,5.969305287951849,39.68808837361672,0.0,0.0,0.0,46.52634317317085,6.558985242916289,23.25035255220967,0.0,0.0,5.969305287951849,0.0,12.528290530868137,9.53140013787187,0.0,76.6830314089157,23.25035255220967,0.0,0.0,0.0,0.0,0.0,0.0,82.30498625624865,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,30.156688235744834,4.794537184071822,0.0,169.05791754035891,11.994620102128447,0.0,-4.024965676008696,-2.454740839300724,-4.211550471300653,-12.31416566935417,-19.213781653189756,0.0,0.0,13,0,0,0,0,0,0,0,0,2,0,15,33,3,0,0,0,0,10,4,2,0,0,0,0,1,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,37,15,22,0,13,0,2,0,0,0.0,0.0,0.0,0.0,0.0,14.0,36.0,33.0,33.0,11.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9154342082578887,469.3707397969032,2121.968582398488,2312.264200113035,0.20299182929613235,0.9177016113879874,3.414329946414645,0.00195517430802158,0.9791804314011845,0.512660795037584,0.2358145430909464
lig_5356057,2.9589755462448686,1342.605797146317,17714619.609958485,-0.08,4.457319424506034,7.636049382716052,4.750563872213735,28.237604307034015,16.172220166131808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,234.19299999999993,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.85569256674265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,19,17,0,17,1,1,0,0,0.0,0.0,0.0,0.0,0.0,20.0,37.0,34.0,22.0,5.0,3.0,3.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
lig_6429022,3.587884621203349,1083.770268971191,10736169.325998953,-0.78,1.7939476646836956,3.9983955713303114,1.9492015398302482,29.964101615137757,15.84807621135332,29.5,15.0,2.875,1.875,1.21875,7.5,4.0,2.875,1.875,1.21875,4.631920000000004,66.40700000000005,202.34100000000018,202.172150704,15,180.16499999999996,0,0,0,0,0,5,82,0,1,0,1,0,0,0,1,0,1,2,0.6,0,0,0.0,124.61940199922898,0.0,0.0,0.0,0.0,0.0,44.24638396657392,48.406517959437664,26.044412567234176,4.1122756685106605,0.0,0.0,0.0,0.0,0.0,30.156688235744834,0.0,0.0,5.893957685363079,51.94133364256763,0.0,34.81761059808087,0.0,0.0,0.0,0.0,0.0,0.0,12.745849802658757,91.9364842361077,18.127256122989884,0.0,0.0,0.0,0.0,0.0,0.0,92.65290192601157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.156688235744834,0.0,0.0,177.89003035241876,0.0,0.0,-4.790428949357519,-12.734212018140596,-4.627182539682539,-8.662227773053672,-15.825979072184431,0.0,0.0,15,0,0,0,0,0,0,0,0,0,0,15,27,0,0,8,3,0,5,0,0,0,0,0,0,0,0,0,5,0,6,4,0,0,0,2,0,0,0,0,2,1,37,15,22,0,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,16.0,38.0,38.0,32.0,10.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7535217204234761,676.7294723581347,905.7446274411813,1395.6564132186852,0.48488257277982216,0.6489739300178748,2.712782150989076,0.0009589857639219661,0.8745792649122323,0.18249940174829027,0.2817959361910774
lig_6432176,2.982647682100922,1112.1296782789032,30972990.907731984,-0.26,1.6765978296941053,2.6999272434598294,1.0367018914247688,31.654700538379252,16.5267090063074,31.5,16.25,3.625,2.75,1.875,7.5,4.25,3.625,2.75,1.875,4.4150000000000045,64.58300000000004,204.3570000000002,204.187800768,15,180.16499999999996,0,0,0,0,0,4,84,0,0,2,3,0,0,0,0,2,3,3,0.8666666666666667,0,0,0.0,127.86063614063752,0.0,0.0,0.0,0.0,0.0,39.03274474528755,54.003553600200306,31.527446791915054,1.3707585561702202,0.0,0.0,0.0,0.0,0.0,32.89820534808528,0.0,0.0,28.5118539948828,52.89926807450023,0.0,11.625176276104835,0.0,0.0,0.0,0.0,0.0,0.0,28.5118539948828,85.79747342258547,11.625176276104835,0.0,0.0,0.0,0.0,0.0,0.0,93.03629834548786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.527446791915054,1.3707585561702202,0.0,200.32066680838997,0.0,0.0,-10.963709372637947,-13.31336215041573,-2.0322373393801954,-16.9852595899471,-17.442765022675744,0.0,0.0,15,0,0,0,0,0,0,0,0,0,0,15,28,0,0,12,1,0,4,0,0,0,0,0,0,0,0,0,4,0,2,9,1,0,0,2,0,0,0,0,4,2,39,15,24,0,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,17.0,41.0,40.0,40.0,16.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.240859087212264,547.533160325415,928.0511408149816,970.2688642848209,0.564310760120081,0.9564886342086658,2.446275880926392,0.0017469053995564333,0.8255624543380692,0.10874991466163692,0.6970079548021811
lig_6432225,4.628050836786754,876.6655400124237,4254097.897549536,-0.53,1.664861559012334,4.809052280157554,3.000689757957182,29.784457050376176,15.127827084841575,28.816496580927726,14.362372435695795,2.218643696413162,1.2228528845145639,0.7343218482065811,6.816496580927726,3.3623724356957947,2.218643696413162,1.2228528845145639,0.7343218482065811,3.0103000000000018,56.89700000000005,198.30600000000018,198.161979944,14,176.12999999999997,0,2,2,0,2,6,82,0,0,1,1,0,0,0,0,1,1,1,0.9166666666666666,0,0,26.3,117.93220146590542,4.736862953800049,4.794537184071822,0.0,0.0,0.0,26.928601253216417,30.427722858747998,35.6378217968703,1.3707585561702202,6.080018026949988,0.0,0.0,0.0,5.969305287951849,39.68808837361672,0.0,0.0,17.681873056089238,52.60636120012084,0.0,0.0,0.0,0.0,5.969305287951849,0.0,12.049323314901837,9.53140013787187,17.681873056089238,76.6830314089157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.25753954416192,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,30.156688235744834,4.794537184071822,0.0,176.85708982898714,12.257722505668932,0.0,0.0,-16.998133503401363,0.0,-19.07697928476948,-17.123032879818595,0.0,0.0,12,0,0,0,0,0,0,0,0,2,0,14,29,1,0,6,0,0,6,4,2,0,0,0,0,1,1,1,5,0,0,6,0,0,0,1,0,0,0,0,0,0,36,14,22,0,12,0,2,0,0,0.0,0.0,0.0,0.0,0.0,14.0,36.0,35.0,35.0,13.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8178944016100161,657.9107878888426,932.4964979502108,1391.805273341137,0.47270318663865707,0.6699906343303904,2.7421194693963824,0.0010183609186289687,0.881221707257407,0.18551851770609437,0.2940783953558984
lig_6432404,3.649215326543569,1093.818867451376,21017149.246476293,-0.52,1.68808401827609,4.154573523638252,2.044177999849034,31.809401076758505,16.59209314720961,31.5,16.0,2.875,1.875,1.21875,7.5,4.0,2.875,1.875,1.21875,4.581100000000004,66.67300000000004,204.3570000000002,204.187800768,15,180.16499999999996,0,0,0,0,0,4,84,0,0,1,2,0,0,0,0,1,2,2,0.7333333333333333,0,0,0.0,128.1768642619825,0.0,0.0,0.0,0.0,0.0,37.43310400276733,55.919422464065505,28.785929679574615,4.1122756685106605,0.0,0.0,0.0,0.0,0.0,32.89820534808528,0.0,0.0,23.575830741452314,46.04737595720455,0.0,23.72931976817597,0.0,0.0,0.0,0.0,0.0,0.0,23.575830741452314,78.94558130528983,23.72931976817597,0.0,0.0,0.0,0.0,0.0,0.0,93.35252646683283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.89820534808528,0.0,0.0,197.1012312216553,0.0,0.0,-3.9985355253212385,-18.56939484126985,-2.170486111111111,-17.28870287698414,-14.657445200302343,0.0,0.0,15,0,0,0,0,0,0,0,0,0,0,15,28,1,0,10,1,0,4,0,0,0,0,0,0,0,0,1,4,0,3,7,0,0,0,2,0,0,0,0,2,1,39,15,24,0,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,38.0,38.0,14.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7431781319593925,685.1393330552773,941.6366096516606,1484.2823921885267,0.46159634895692686,0.6344052955201117,2.7589531146215167,0.0009259507736785089,0.887090080335495,0.20640924550758805,0.24323387562658808
lig_6432468,4.480564332270448,700.9428729450636,601119.9573411528,-0.04,1.134298419566132,3.5728285052475055,2.193985626557494,25.707106781186546,13.060660171779821,25.408248290463863,12.612372435695795,1.8291241452319316,1.0280931089239487,0.5650775907699572,5.408248290463863,2.7041241452319316,1.8291241452319316,1.0280931089239487,0.5650775907699572,2.439500000000001,47.34980000000002,156.26900000000018,156.15141526,11,136.10899999999998,1,1,1,1,1,5,66,0,0,1,1,0,0,0,0,1,1,1,1.0,0,0,20.23,97.99821291754921,5.1088081911072125,0.0,0.0,0.0,0.0,26.928601253216417,30.427722858747998,24.673654011063956,7.450776583120208,0.0,0.0,1.4311996572326342,0.0,0.0,31.153220758341387,1.4311996572326342,0.0,17.681873056089238,45.75446908282516,0.0,0.0,0.0,0.0,0.0,0.0,12.620025875289835,0.0,17.681873056089238,65.7188636231094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.43634213891439,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,27.47561222446681,0.0,0.0,156.06461734693877,0.0,3.823125,0.0,-13.48773384353742,0.0,-17.847291666666678,-12.552716836734696,0.0,0.0,10,0,0,0,0,0,0,0,0,1,0,11,25,0,0,6,0,0,5,2,1,0,0,0,0,0,1,0,4,0,0,6,0,0,0,1,0,0,0,0,0,0,31,11,20,0,10,0,1,0,0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,31.0,31.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7599888007650749,260.8490772748439,691.0223995454153,803.5528088513544,0.3246197068836296,0.8599589123871066,2.369952473469123,0.003296768082798353,0.9458446203805286,0.31947896582845203,0.34478030223907846
lig_6432640,2.9680497310038,1138.2388971704195,54555397.02449217,-0.30000000000000004,1.9510222038196776,2.927397638171227,1.2119152740375911,32.3618073195658,17.126044312682033,31.908248290463863,16.362372435695796,3.8061862178478973,2.7155931089239487,1.8775775907699572,7.908248290463863,4.454124145231932,3.8061862178478973,2.7155931089239487,1.8775775907699572,3.3858000000000024,65.97280000000005,220.3560000000002,220.182715388,16,196.16399999999996,1,1,1,1,1,4,90,0,0,3,3,0,0,0,0,3,3,3,0.8666666666666667,0,0,20.23,132.7415401509608,5.1088081911072125,0.0,0.0,0.0,0.0,25.80792772666249,61.33441293346228,28.785929679574615,8.342567923324129,0.0,0.0,1.4311996572326342,0.0,0.0,36.636254983022276,1.4311996572326342,0.0,28.9908212108491,51.64842676818824,0.0,12.104143492071135,0.0,0.0,0.0,0.0,12.141058659323535,0.0,28.9908212108491,77.57482274911962,12.104143492071135,0.0,0.0,0.0,0.0,0.0,0.0,92.74339147110848,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,30.21712933680725,2.7415171123404405,0.0,200.80869803476946,0.0,4.202120653817083,-11.054650415721849,-18.189884259259266,0.0,-17.644373582766445,-15.038577097505673,0.0,0.0,15,0,0,0,0,0,0,0,0,1,0,16,28,1,0,13,0,0,4,2,1,0,0,0,0,0,1,1,3,0,1,10,1,0,1,0,1,0,0,0,4,2,40,16,24,0,15,0,1,0,0,0.0,0.0,0.0,0.0,0.0,18.0,42.0,41.0,41.0,17.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.004833206591211,730.0144008140663,882.2733870595375,1303.4336349917119,0.5600702492372834,0.6768840111028342,2.5721457605691165,0.0009272200799710466,0.8284451194371822,0.12453629172955183,0.47075951545585826
lig_6436582,5.143135141780588,1165.2216066866072,18594730.278369293,0.0,1.9329388560157792,6.554016620498615,5.04,31.964101615137757,16.66346035225553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,180.16499999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.80348935114323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,15,24,0,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,15.0,39.0,35.0,35.0,11.0,4.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
